GeneID	max_transcript
CALML4	15405
CALR	5880
CALU	34041
CAMK1	12600
CAMK1D	485998
CAMK2B	108481
CAMK2D	310895
CAMK2G	62090
CAMK2N1	3819
CAMK2N2	2340
CAMK4	271301
CAMKK1	32730
CAMKK2	60616
CAMKMT	410645
CAMKV	11917
CAMLG	13605
CAMSAP1	99059
CAMSAP2	121131
CAMSAP3	22441
CAMTA1	984252
CAMTA2	19678
CAND1	50595
CAND2	38123
CANT1	18048
CANX	33237
CAP1	32584
CAP2	164287
CAPG	19326
CAPN1	30633
CAPN10	12370
CAPN10-DT	3566
CAPN12	14282
CAPN15	26924
CAPN2	74425
CAPN5	59181
CAPN7	46670
CAPNS1	10287
CAPRIN1	50879
CAPRIN2	45398
CAPS	1957
CAPS2	114922
CAPZA1	51782
CAPZA2	59462
CAPZB	146764
CARD10	29053
CARD11	137791
CARD14	39301
CARD19	17066
CARD6	13987
CARD8	52798
CARD8-AS1	2518
CARD9	9713
CARF	76043
CARHSP1	16070
CARM1	51520
CARMIL1	341156
CARMIL2	12425
CARNMT1	47636
CARS1	56494
CARS2	65105
CASC2	163332
CASC3	31634
CASC4	127039
CASD1	47207
CASK	408618
CASKIN1	19425
CASKIN2	15276
CASP10	46265
CASP2	19345
CASP3	21779
CASP6	14817
CASP7	51747
CASP8	54268
CASP8AP2	46899
CASP9	33389
CASS4	48345
CAST	112644
CASTOR2	66814
CASTOR3	71577
CASZ1	160040
CAT	33126
CATSPERG	35113
CAV1	36176
CAV2	8803
CAVIN1	20807
CAVIN4	10308
CBARP	9718
CBFA2T2	159934
CBFB	71906
CBL	101810
CBLB	213940
CBLL1	17970
CBR1	3140
CBR3	11483
CBR3-AS1	24541
CBR4	22664
CBS	23670
CBWD1	58037
CBWD2	58513
CBWD3	58090
CBWD5	58207
CBWD6	58055
CBX1	31419
CBX2	9835
CBX3	12164
CBX4	6284
CBX5	49180
CBX6	10794
CBX7	21906
CBX8	4945
CBY1	17198
CC2D1A	24678
CC2D1B	15612
CC2D2A	131692
CCAR1	71138
CCAR2	16757
CCBE1	266484
CCDC102A	24390
CCDC103	5661
CCDC106	5760
CCDC110	26549
CCDC112	29464
CCDC113	33894
CCDC114	25509
CCDC115	4748
CCDC117	16627
CCDC12	60280
CCDC120	16282
CCDC121	3392
CCDC122	43387
CCDC124	10970
CCDC125	52626
CCDC126	47326
CCDC127	21285
CCDC130	31537
CCDC134	25677
CCDC136	30692
CCDC137	7160
CCDC138	98727
CCDC14	47802
CCDC142	10166
CCDC144A	87639
CCDC144B	87816
CCDC144CP	81017
CCDC144NL-AS1	61514
CCDC146	172589
CCDC149	174087
CCDC15	87287
CCDC150	93086
CCDC157	22049
CCDC159	8425
CCDC163	6207
CCDC167	16955
CCDC169	75810
CCDC17	4010
CCDC173	48980
CCDC174	20913
CCDC18	98014
CCDC181	65799
CCDC183	11403
CCDC183-AS1	4921
CCDC186	53358
CCDC18-AS1	35702
CCDC191	92476
CCDC22	15050
CCDC24	4930
CCDC25	39324
CCDC28A	19799
CCDC28A-AS1	48488
CCDC28B	5004
CCDC3	203364
CCDC30	201083
CCDC32	33716
CCDC34	24703
CCDC39	65481
CCDC40	63971
CCDC43	12360
CCDC47	28341
CCDC50	69265
CCDC51	7944
CCDC57	111372
CCDC58	23640
CCDC59	6501
CCDC6	117808
CCDC61	23149
CCDC65	17443
CCDC66	64664
CCDC68	57952
CCDC69	43040
CCDC7	436724
CCDC71	3796
CCDC71L	6797
CCDC74A	5991
CCDC74B	5851
CCDC77	53293
CCDC78	3861
CCDC8	3235
CCDC80	36757
CCDC82	37154
CCDC84	17654
CCDC85B	962
CCDC85C	104017
CCDC86	8968
CCDC88A	132014
CCDC88C	146497
CCDC89	2347
CCDC9	15428
CCDC90B	27314
CCDC91	359710
CCDC92	37205
CCDC92B	28851
CCDC93	98589
CCDC97	14701
CCDC9B	9515
CCER2	3178
CCHCR1	15779
CCKBR	12289
CCL5	8869
CCM2	76707
CCM2L	21741
CCN1	3188
CCN2	3195
CCN3	7987
CCNA2	7439
CCNB1	11233
CCNB1IP1	21944
CCNB2	19899
CCNC	26427
CCND1	13318
CCND2	31590
CCND3	113961
CCNDBP1	11774
CCNE1	12321
CCNE2	15029
CCNF	29407
CCNG1	10628
CCNG2	12853
CCNH	101459
CCNI	28834
CCNI2	6977
CCNJ	17285
CCNJL	90464
CCNK	31021
CCNL1	14258
CCNL2	13624
CCNO	2564
CCNQ	11214
CCNT1	28249
CCNT2	40519
CCNY	325641
CCNYL1	44632
CCP110	29464
CCPG1	53287
CCR10	2952
CCS	12834
CCSAP	22032
CCSER1	1474686
CCSER2	189926
CCT2	16111
CCT3	29454
CCT4	20571
CCT5	16491
CCT6A	12224
CCT6B	33599
CCT6P1	12570
CCT6P3	36359
CCT7	18786
CCT8	17475
CCZ1	27817
CCZ1B	27360
CCZ1P-OR7E38P	5950
CD101	34801
CD109	132232
CD151	5883
CD164	16298
CD209	7539
CD24	7024
CD276	30237
CD27-AS1	12516
CD2AP	149471
CD2BP2	4535
CD320	6231
CD37	5198
CD3EAP	4122
CD44	93231
CD46	43478
CD47	47994
CD55	39288
CD58	56492
CD59	33469
CD63	4230
CD68	2473
CD74	12715
CD81	21242
CD82	54695
CD83	19661
CD8A	23791
CD9	38320
CD99	50014
CD99L2	132480
CDADC1	45560
CDAN1	13584
CDC123	54401
CDC14A	167771
CDC14B	119730
CDC14C	2907
CDC16	37881
CDC20	4221
CDC23	25673
CDC25A	31271
CDC25B	19349
CDC25C	53090
CDC26	8580
CDC27	71592
CDC34	10327
CDC37	12409
CDC37L1	28829
CDC37L1-DT	2879
CDC40	51803
CDC42	48651
CDC42BPA	328634
CDC42BPB	125169
CDC42BPG	21601
CDC42EP1	8923
CDC42EP2	7550
CDC42EP3	31005
CDC42EP4	28377
CDC42SE1	8678
CDC42SE2	130619
CDC45	41142
CDC5L	62719
CDC6	16778
CDC7	24917
CDC73	132854
CDCA2	48986
CDCA3	5205
CDCA4	11510
CDCA5	6587
CDCA7	14121
CDCA7L	45000
CDCA8	17203
CDCP1	64101
CDH1	98244
CDH11	178310
CDH2	226164
CDH23	419027
CDH24	10477
CDH3	54982
CDH4	688356
CDH7	139324
CDHR1	25083
CDHR3	73168
CDHR5	8390
CDIP1	28103
CDIPT	4869
CDK1	16521
CDK10	9665
CDK11A	21978
CDK11B	23779
CDK12	73079
CDK13	149324
CDK14	614269
CDK15	89121
CDK16	11692
CDK17	122178
CDK18	28120
CDK19	205877
CDK2	5959
CDK20	8336
CDK2AP1	11264
CDK2AP2	1665
CDK4	4583
CDK5	4082
CDK5R1	4260
CDK5RAP1	42730
CDK5RAP2	191301
CDK5RAP3	11258
CDK6	231706
CDK7	42635
CDK8	151107
CDK9	4751
CDKAL1	697946
CDKL1	71032
CDKL2	54032
CDKL3	72623
CDKL5	228024
CDKN1A	10869
CDKN1B	5112
CDKN2A	27572
CDKN2AIP	4428
CDKN2AIPNL	9816
CDKN2B	6410
CDKN2B-AS1	126303
CDKN2C	5939
CDKN2D	2519
CDKN3	23348
CDNF	18792
CDO1	11926
CDON	106474
CDPF1	6280
CDR2	28683
CDR2L	18165
CDS1	68207
CDS2	70879
CDT1	5469
CDV3	16575
CDX2	8450
CDYL	249406
CDYL2	206691
CEACAM19	12903
CEBPA	2630
CEBPA-DT	2236
CEBPB	2108
CEBPB-AS1	7466
CEBPD	1251
CEBPG	8977
CEBPZ	29983
CEBPZOS	19697
CECR2	198206
CECR7	23500
CEL	9879
CELF1	99602
CELF2	874123
CELF4	322753
CELF5	72414
CELSR1	176786
CELSR2	26212
CELSR3	26423
CEMIP2	85147
CENPA	8572
CENPB	2889
CENPBD1	3057
CENPBD1P1	8996
CENPC	76741
CENPE	92532
CENPF	61376
CENPH	20774
CENPI	65491
CENPJ	40582
CENPK	46876
CENPL	25089
CENPM	8443
CENPN	26606
CENPO	29261
CENPP	294574
CENPQ	29737
CENPS	12375
CENPT	19536
CENPU	40010
CENPV	10931
CENPW	143205
CENPX	4175
CEP104	45125
CEP112	556596
CEP120	78950
CEP126	86052
CEP128	445260
CEP131	33369
CEP135	84416
CEP152	73131
CEP162	103393
CEP164	91488
CEP170	130978
CEP170B	31479
CEP170P1	37879
CEP19	5973
CEP192	133674
CEP250	63682
CEP290	93072
CEP295	68676
CEP350	160065
CEP41	47439
CEP44	49476
CEP55	32480
CEP57	42232
CEP57L1	72504
CEP63	89289
CEP68	30588
CEP70	99915
CEP72	56404
CEP76	40821
CEP78	43615
CEP83	153473
CEP83-DT	2565
CEP85	44608
CEP85L	249303
CEP89	96033
CEP95	30967
CEP97	45948
CEPT1	45721
CERCAM	18191
CERK	53842
CEROX1	5852
CERS1	27613
CERS2	9830
CERS4	53050
CERS5	38227
CERS6	318862
CERT1	143143
CES2	10620
CES3	13883
CETN2	3763
CETN3	16451
CFAP20	15837
CFAP298	13021
CFAP298-TCP10L	48872
CFAP36	25485
CFAP410	10446
CFAP43	102489
CFAP44	154563
CFAP45	27801
CFAP53	39301
CFAP65	38670
CFAP69	65889
CFAP70	105100
CFAP97	44335
CFB	5989
CFD	3977
CFDP1	139793
CFL1	3507
CFL2	5480
CFLAR	60523
CGA	9608
CGGBP1	97916
CGN	27304
CGNL1	174212
CGREF1	19774
CGRRF1	29385
CH17-340M24.3	4099
CHAC1	3041
CHAC2	7413
CHAD	4384
CHAF1A	40757
CHAF1B	33623
CHAMP1	12819
CHCHD1	1604
CHCHD10	2138
CHCHD2	5068
CHCHD3	297296
CHCHD4	12793
CHCHD5	4593
CHCHD6	256180
CHCHD7	7160
CHD1	75728
CHD1L	123015
CHD2	127672
CHD3	27959
CHD4	37297
CHD5	78534
CHD6	216294
CHD7	189287
CHD8	70924
CHD9	274159
CHDH	34084
CHEK1	51119
CHEK2	54091
CHERP	24543
CHFR	55249
CHGA	12135
CHGB	13843
CHIC1	123961
CHIC2	54814
CHID1	47199
CHKA	68529
CHKB-DT	12255
CHM	186378
CHML	7065
CHMP1A	13272
CHMP1B	3031
CHMP2A	3539
CHMP2B	28247
CHMP3	60013
CHMP4A	3907
CHMP4B	43018
CHMP4C	27065
CHMP5	17190
CHMP6	8292
CHMP7	18362
CHN1	206571
CHN2	367788
CHORDC1	22934
CHP1	50617
CHPF	4855
CHPF2	6338
CHPT1	31434
CHRAC1	5832
CHRD	10428
CHRM3	528881
CHRNA3	27943
CHRNA5	29749
CHRNA7	142718
CHRNB1	12649
CHRNB4	17099
CHROMR	26584
CHST10	25808
CHST11	305066
CHST12	44873
CHST14	2197
CHST15	85930
CHST2	4243
CHST3	49161
CHST6	23399
CHST7	24731
CHST8	151553
CHST9	278827
CHSY1	76321
CHSY3	282169
CHTF18	9454
CHTOP	12324
CHUK	41312
CHURC1	21005
CIAO1	7937
CIAO2A	21449
CIAO2B	2337
CIAO3	11232
CIAPIN1	19359
CIART	4538
CIB1	35514
CIB2	26929
CIC	27259
CIDEB	6339
CIDECP1	8583
CIITA	59191
CILK1	60518
CILP2	8394
CINP	14634
CIP2A	39572
CIPC	19029
CIR1	47690
CIRBP	5548
CIRBP-AS1	2789
CISD1	20423
CISD2	23814
CISD3	5264
CIT	191529
CITED1	5511
CITED2	2841
CITED4	1309
CIZ1	38157
CKAP2	21271
CKAP2L	28258
CKAP4	10139
CKAP5	103232
CKB	3163
CKLF	13724
CKMT1A	6436
CKMT1B	6549
CKMT2-AS1	64004
CKS1B	4607
CKS2	5508
CLASP1	311686
CLASP2	222008
CLASRP	31911
CLBA1	9728
CLCC1	33991
CLCN2	15420
CLCN3	103093
CLCN4	80714
CLCN5	176634
CLCN6	37048
CLCN7	30151
CLDN1	16734
CLDN12	12493
CLDN15	6728
CLDN3	1273
CLDN7	3290
CLDND1	7593
CLDND2	1905
CLEC11A	2344
CLEC16A	237622
CLEC2D	29839
CLGN	39208
CLHC1	60012
CLIC1	6745
CLIC4	98872
CLIC5	231363
CLINT1	73398
CLIP1	151238
CLIP2	116528
CLIP3	18213
CLIP4	77039
CLK1	11649
CLK2	10636
CLK2P1	1811
CLK3	21829
CLK4	24386
CLMN	137968
CLMP	125376
CLN3	25421
CLN5	13036
CLN6	22736
CLN8	22781
CLNS1A	23264
CLOCK	119006
CLP1	4121
CLPB	149035
CLPP	8711
CLPTM1	38761
CLPTM1L	27347
CLPX	37122
CLSPN	49765
CLSTN1	95505
CLSTN2	642211
CLSTN3	28563
CLTA	21206
CLTB	24114
CLTC	77267
CLTCL1	112245
CLU	17783
CLUAP1	38044
CLUH	22633
CLUHP3	6811
CLYBL	302754
CMAS	19498
CMBL	30307
CMC1	83508
CMC2	40437
CMC4	9511
CMIP	266593
CMPK1	45049
CMSS1	363870
CMTM3	9896
CMTM4	81993
CMTM6	21540
CMTM7	63675
CMTM8	131647
CMTR1	48287
CMTR2	8347
CMYA5	110385
CNBP	16069
CNDP2	27091
CNEP1R1	11882
CNFN	3278
CNIH1	17813
CNIH3	305909
CNIH4	22572
CNKSR1	12393
CNKSR2	280271
CNKSR3	123170
CNN2	12457
CNN3	30274
CNNM1	65231
CNNM2	171928
CNNM3	19114
CNNM4	50971
CNOT1	109875
CNOT10	88687
CNOT11	17430
CNOT2	111963
CNOT2-DT	21169
CNOT3	17941
CNOT4	148332
CNOT6	83978
CNOT6L	106882
CNOT7	21891
CNOT8	18543
CNOT9	28237
CNP	10945
CNPPD1	6259
CNPY1	69616
CNPY2	6144
CNPY3	11285
CNPY4	5871
CNRIP1	35778
CNST	102139
CNTD1	12726
CNTFR	38708
CNTLN	368883
CNTN1	379976
CNTN4	959158
CNTNAP1	17462
CNTNAP2	1646725
CNTNAP3	215536
CNTNAP3B	237614
CNTNAP3P2	237696
CNTRL	89314
CNTROB	17838
COA1	121066
COA3	1079
COA4	4178
COA5	9197
COA6	11624
COA6-AS1	786
COA7	13898
COA8	30254
COASY	4129
COBL	300649
COBLL1	184145
COCH	16081
COG1	15451
COG2	51501
COG3	71762
COG4	42987
COG5	362309
COG6	136004
COG7	64696
COG8	13136
COIL	22850
COL11A2	29776
COL12A1	121727
COL13A1	157238
COL14A1	248471
COL18A1	108555
COL19A1	345911
COL1A1	17543
COL21A1	337538
COL23A1	352775
COL24A1	427751
COL25A1	493932
COL26A1	196204
COL27A1	156974
COL2A1	31509
COL4A1	158194
COL4A2	205925
COL4A3	150168
COL4A4	161489
COL4A5	257707
COL4A6	283844
COL5A1	203039
COL6A1	23278
COL6A2	34736
COL7A1	31087
COL9A2	16797
COLEC12	183964
COLGALT1	27508
COLGALT2	108066
COLQ	71573
COMMD1	252794
COMMD10	208262
COMMD2	14029
COMMD3	3917
COMMD4	7163
COMMD5	3380
COMMD6	24220
COMMD7	41317
COMMD8	12941
COMMD9	17132
COMT	28203
COMTD1	2316
COP1	262455
COPA	54656
COPB1	42392
COPB2	32241
COPE	19873
COPG1	28167
COPG2	162509
COPRS	7372
COPS2	32872
COPS3	34679
COPS4	40635
COPS5	19053
COPS6	3218
COPS7A	7818
COPS7B	27582
COPS8	14585
COPS9	9784
COPZ1	26714
COQ10A	4024
COQ10B	21886
COQ2	21310
COQ3	24794
COQ4	11233
COQ5	25879
COQ6	13368
COQ7	12481
COQ8A	47250
COQ8B	25356
COQ9	13791
CORO1B	7966
CORO1C	86439
CORO2A	71662
CORO2B	209432
CORO6	6667
CORO7	62054
COTL1	52480
COX10	139173
COX10-AS1	40166
COX11	16750
COX14	8217
COX15	37834
COX16	34602
COX17	7871
COX18	17354
COX19	10697
COX20	9757
COX4I1	7373
COX5A	18282
COX5B	2321
COX6A1	2617
COX6B1	10459
COX6C	15842
COX7A2	12623
COX7A2L	25658
COX7B	7908
COX7C	3021
COX8A	1923
CPD	91062
CPE	119539
CPEB1	105594
CPEB1-AS1	45050
CPEB2	67670
CPEB3	244386
CPEB4	73631
CPLANE1	143200
CPLANE2	5491
CPLX2	87488
CPM	112064
CPNE1	38856
CPNE2	55786
CPNE3	47063
CPNE7	21488
CPNE8	253388
CPOX	14165
CPPED1	144088
CPQ	498259
CPS1	201422
CPSF1	16104
CPSF2	50176
CPSF3	49573
CPSF4	18437
CPSF6	34789
CPSF7	27327
CPT1A	87311
CPT1C	22623
CPT2	17373
CPTP	4094
CPVL	200631
CPXM1	6553
CPZ	27101
CR1L	78570
CR2	35564
CRABP2	6208
CRACD	160529
CRACR2B	4067
CRADD	217469
CRAMP1	65548
CRAT	15999
CRB3	3442
CRBN	30084
CRCP	39748
CREB1	76026
CREB3	4333
CREB3L1	43732
CREB3L2	127107
CREB3L4	6456
CREB5	526573
CREBBP	155658
CREBL2	33232
CREBRF	82930
CREBZF	7565
CREG1	12748
CREG2	41953
CRELD1	11572
CRELD2	8903
CREM	85952
CRIM1	195357
CRIP3	3354
CRIPT	12961
CRISPLD1	50053
CRK	35536
CRKL	36340
CRLF1	13562
CRLF3	42076
CRLS1	34113
CRMP1	72322
CRNDE	10326
CRNKL1	21685
CROCC	51029
CROCCP2	12650
CROCCP3	25265
CROT	54130
CRPPA	334013
CRSP8P	1361
CRTAC1	165621
CRTAP	33759
CRTC1	98653
CRTC2	10936
CRTC3	115422
CRY1	102184
CRY2	36130
CRYBB2P1	13591
CRYBG1	211300
CRYBG3	122973
CRYL1	122206
CRYM-AS1	17742
CRYZ	27920
CRYZL1	52400
CS	28631
CSAD	23262
CSDC2	15656
CSDE1	41137
CSE1L	50714
CSF1	20143
CSGALNACT2	46861
CSK	21117
CSMD3	1214009
CSNK1A1	58457
CSNK1A1L	2405
CSNK1A1P1	19406
CSNK1D	34681
CSNK1E	27393
CSNK1G1	190648
CSNK1G2	40165
CSNK1G3	104945
CSNK2A1	71292
CSNK2A2	40198
CSNK2A3	1308
CSNK2B	4191
CSPG4	38526
CSPG5	18002
CSPP1	132246
CSRNP1	12786
CSRNP2	22391
CSRNP3	219709
CSRP1	23593
CSRP2	20310
CST3	11249
CSTB	2710
CSTF1	13717
CSTF2	21157
CSTF2T	4109
CSTF3	76896
CT75	39439
CTAGE1	4316
CTAGE7P	2828
CTBP1	37685
CTBP1-AS	8471
CTBP1-DT	3567
CTBP2	176713
CTBS	24829
CTC1	23241
CTC-338M12.4	11045
CTCF	76651
CTD-2297D10.2	7969
CTDNEP1	8387
CTDP1	76822
CTDSP1	7708
CTDSP2	26802
CTDSPL	122589
CTDSPL2	101409
CTF1	6953
CTH	28633
CTIF	328435
CTNNA1	181648
CTNNAL1	70922
CTNNB1	40938
CTNNBIP1	61993
CTNNBL1	178174
CTNND1	57738
CTNS	26635
CTPS1	32869
CTPS2	124911
CTR9	28500
CTSA	8675
CTSB	25596
CTSC	44144
CTSD	11172
CTSH	23986
CTSK	12052
CTSL	5350
CTSO	29748
CTSV	9966
CTSZ	12069
CTTN	38078
CTTNBP2	162790
CTTNBP2NL	64950
CTU1	10803
CTU2	8893
CTXN1	1644
CUEDC1	94169
CUEDC2	9325
CUL1	103354
CUL2	82063
CUL3	115247
CUL4A	58915
CUL4B	51238
CUL5	98861
CUL7	16234
CUL9	42391
CUTA	1746
CUTALP	11298
CUTC	23900
CUX1	467951
CUX2	316389
CWC15	10990
CWC22	62421
CWC25	24916
CWC27	249845
CWF19L1	35340
CWF19L2	131500
CXADR	80673
CXADRP2	2457
CXCL12	14932
CXCL16	6395
CXCR4	3800
CXorf38	20640
CXorf56	27260
CXXC1	5979
CXXC4	26584
CXXC5	36586
CYB561	14002
CYB561A3	13535
CYB561D1	6405
CYB561D2	17335
CYB5A	41117
CYB5B	41645
CYB5D1	4279
CYB5D2	14533
CYB5R1	5384
CYB5R3	31552
CYB5R4	107734
CYB5RL	30372
CYBA	7764
CYBB	33402
CYBC1	8166
CYBRD1	35896
CYC1	2449
CYCS	6604
CYFIP1	113845
CYFIP2	129471
CYHR1	15103
CYLD	59885
CYP1A1	5986
CYP1B1	8578
CYP20A1	67008
CYP26A1	4409
CYP26B1	18624
CYP27B1	4744
CYP27C1	36465
CYP2J2	33490
CYP2R1	14195
CYP2S1	14320
CYP2U1	21912
CYP39A1	103250
CYP3A5	31802
CYP4F35P	5101
CYP4V2	21896
CYP4X1	89390
CYP51A1	22596
CYP7B1	212162
CYREN	78517
CYS1	23612
CYSTM1	68601
CYTH1	108295
CYTH2	13106
CYTH3	110843
CYTOR	66091
CZ1P-ASNS	120241
CZIB	6539
D2HGDH	34181
DAAM1	182736
DAAM2	112493
DAB2	53559
DAB2IP	218428
DACH1	429238
DACT1	14259
DACT3	13631
DAD1	24317
DAG1	66915
DAGLA	66610
DAGLB	38896
DALRD3	5582
DANCR	8303
DAP	82004
DAP3	49918
DAPK1	211406
DAPK2	139449
DAPK3	12646
DARS1	79803
DARS2	33873
DAXX	4462
DAZAP1	28097
DAZAP2	7993
DBF4	33059
DBF4B	43599
DBI	5583
DBIL5P	3003
DBN1	17080
DBNDD1	15266
DBNDD2	4617
DBNL	24754
DBP	7349
DBR1	13933
DBT	62915
DCAF1	104148
DCAF10	67114
DCAF11	10545
DCAF12	40311
DCAF13	28066
DCAF13P3	2436
DCAF15	8975
DCAF16	17311
DCAF17	50826
DCAF4	35603
DCAF4L1	4705
DCAF5	102277
DCAF6	139604
DCAF7	43789
DCAF8	46829
DCAF8L2	159598
DCAKD	37791
DCBLD1	87253
DCBLD2	105754
DCDC2	211537
DCHS1	34479
DCHS2	260057
DCK	37263
DCLK1	363287
DCLK2	178988
DCLRE1A	19669
DCLRE1B	9467
DCLRE1C	56868
DCP1A	64114
DCP1B	62944
DCP2	45397
DCPS	45945
DCST1-AS1	18799
DCST2	15254
DCTD	27386
DCTN1	30933
DCTN2	17281
DCTN3	6978
DCTN4	50348
DCTN5	36006
DCTN6	27270
DCTPP1	6415
DCUN1D1	47844
DCUN1D2	34892
DCUN1D3	45433
DCUN1D4	73837
DCUN1D5	41474
DCXR	1839
DDA1	13734
DDAH1	259715
DDAH2	3223
DDB1	33653
DDB2	24276
DDHD1	116568
DDHD2	31278
DDI2	51586
DDIAS	32921
DDIT3	3929
DDIT4	2112
DDIT4L	4598
DDN	4226
DDOST	9591
DDR1	17558
DDR2	156542
DDRGK1	14332
DDT	8459
DDTL	5669
DDX1	39233
DDX10	275857
DDX11	30939
DDX12P	30481
DDX17	22873
DDX18	17686
DDX19A	26554
DDX19B	45512
DDX20	12099
DDX21	28898
DDX23	22407
DDX24	32915
DDX27	24782
DDX28	2313
DDX31	77404
DDX39A	10585
DDX3X	31164
DDX3Y	16479
DDX41	5384
DDX42	45147
DDX46	72342
DDX47	16635
DDX49	8915
DDX5	8612
DDX50	45532
DDX51	7724
DDX52	33705
DDX54	28305
DDX55	18844
DDX56	9121
DDX58	70894
DDX59	29102
DDX6	43400
DDX60	102458
DDX60L	123779
DEAF1	62850
DECR1	52281
DECR2	10597
DEDD	11710
DEDD2	21536
DEF8	19329
DEGS1	10200
DEGS2	15688
DEK	40670
DELE1	18176
DENND10	33871
DENND10P1	2506
DENND11	45441
DENND1A	550484
DENND1B	270731
DENND1C	14580
DENND2A	122393
DENND2B	217599
DENND2C	87199
DENND3	67215
DENND4A	133170
DENND4B	17217
DENND4C	143586
DENND5A	126524
DENND5B	208910
DENND6A	67623
DENND6B	17982
DENR	18240
DEPDC1	22930
DEPDC1B	103254
DEPDC4	63410
DEPDC5	154014
DEPDC7	17704
DEPP1	2681
DEPTOR	177263
DERA	126049
DERL1	29259
DERL2	14923
DESI1	23015
DESI2	55906
DET1	44759
DEXI	13577
DFFA	16007
DFFB	28162
DGAT1	12268
DGCR11	2213
DGCR2	86172
DGCR5	60744
DGCR6L	5822
DGCR8	31645
DGKA	22861
DGKD	117604
DGKE	35416
DGKH	202861
DGKQ	14682
DGKZ	47625
DGLUCY	165113
DGUOK	32066
DGUOK-AS1	23471
DHCR24	37568
DHCR7	14020
DHDDS	39022
DHDH	11270
DHFR	28757
DHFR2	4994
DHODH	18915
DHPS	9410
DHRS1	9182
DHRS11	8925
DHRS12	36169
DHRS13	5298
DHRS2	12323
DHRS3	50300
DHRS4	57990
DHRS4-AS1	16381
DHRS7	25744
DHRS7B	65044
DHRSX	281462
DHTKD1	54267
DHX15	57079
DHX16	316653
DHX29	51639
DHX30	47287
DHX32	44954
DHX33	28065
DHX34	33389
DHX35	77377
DHX36	51941
DHX37	42305
DHX38	19065
DHX40	42733
DHX57	78203
DHX8	60824
DHX9	48635
DIABLO	19788
DIAPH1	103979
DIAPH2	920154
DIAPH3	498339
DICER1	71782
DICER1-AS1	22245
DIDO1	60214
DIMT1	16651
DIP2A	112277
DIP2B	243672
DIP2C	415467
DIPK1A	128793
DIPK1B	12170
DIPK2A	20570
DIRAS1	6805
DIS3	29730
DIS3L	40589
DIS3L2	382637
DISP1	190956
DISP2	20400
DIXDC1	85309
DKC1	14947
DKFZP586I1420	2744
DLAT	38996
DLC1	521259
DLD	30091
DLEU1	446474
DLEU2	142992
DLG1	256761
DLG2	2173360
DLG3	60654
DLG4	30447
DLG5	135964
DLG5-AS1	3013
DLGAP3	64214
DLGAP4	222296
DLGAP5	43450
DLK2	6280
DLL1	8872
DLL3	9522
DLL4	9733
DLST	21826
DLSTP1	3011
DLX1	4166
DLX2	3462
DLX4	5769
DLX5	4435
DLX6	5487
DLX6-AS1	45550
DM1-AS	4087
DMAC1	3278
DMAC2	8594
DMAC2L	15633
DMAP1	7202
DMBX1	26380
DMD	2220162
DMKN	16429
DMPK	12772
DMRT3	15077
DMRTA1	8916
DMRTA2	5893
DMTF1	43971
DMTN	33594
DMWD	9898
DMXL1	178074
DMXL2	175049
DNA2	58057
DNAAF2	10056
DNAAF3	8061
DNAAF5	59776
DNAH1	84173
DNAH10	173413
DNAH11	358800
DNAH14	469611
DNAH17	153699
DNAH2	115967
DNAH6	303091
DNAH7	331134
DNAJA1	14704
DNAJA2	18312
DNAJA3	30969
DNAJB1	14558
DNAJB11	15124
DNAJB12	22084
DNAJB14	50368
DNAJB2	7529
DNAJB4	38806
DNAJB5	9155
DNAJB6	80435
DNAJB9	4976
DNAJC1	247182
DNAJC10	78206
DNAJC11	67646
DNAJC12	41519
DNAJC13	121530
DNAJC14	8676
DNAJC15	90627
DNAJC16	44920
DNAJC17	42312
DNAJC18	29322
DNAJC19	6064
DNAJC2	32584
DNAJC21	29405
DNAJC22	6802
DNAJC24	62975
DNAJC25	23011
DNAJC27	28458
DNAJC28	3669
DNAJC3	117849
DNAJC30	2535
DNAJC3-DT	4087
DNAJC4	4000
DNAJC5	40884
DNAJC5G	6065
DNAJC6	151175
DNAJC7	41276
DNAJC8	32750
DNAJC9	5299
DNAJC9-AS1	29617
DNAL1	58745
DNAL4	15635
DNASE1	5156
DNASE1L1	10865
DNASE1L2	2267
DNASE2	6240
DND1	2782
DNHD1	74728
DNLZ	4261
DNM1	51865
DNM1L	66450
DNM1P41	4446
DNM1P46	16771
DNM2	113857
DNM3	576965
DNMBP	134370
DNMT1	61607
DNMT3A	114606
DNMT3B	46971
DNPEP	27964
DNPH1	3852
DNTTIP1	19464
DNTTIP2	12922
DOC2A	8082
DOC2B	38861
DOCK1	547108
DOCK11	190251
DOCK3	709271
DOCK4	480289
DOCK5	231021
DOCK6	63229
DOCK7	233660
DOCK8	250394
DOCK9	293265
DOCK9-DT	1902
DOHH	9850
DOK1	8531
DOK3	9362
DOK4	14571
DOLK	2073
DOLPP1	9327
DONSON	11131
DOP1A	100805
DOP1B	137492
DOT1L	68645
DPAGT1	5343
DPCD	21341
DPF1	18708
DPF2	20410
DPF3	274820
DPH1	14812
DPH2	3359
DPH3	7882
DPH3P1	1625
DPH5	36181
DPH6	175285
DPH7	24481
DPM1	23709
DPM2	2755
DPM3	640
DPP3	29223
DPP4-DT	3075
DPP7	4187
DPP8	75222
DPP9	48615
DPY19L1	109160
DPY19L1P1	138227
DPY19L1P2	12442
DPY19L2	109580
